pipeline,task_name,model_name,experiment_id,learning_rate,weight_decay,batch_size,seed,test_hard_loss,test_hard_accuracy,test_hard_f1_score,test_loss,test_accuracy,test_f1_score,test_easy_loss,test_easy_accuracy,test_easy_f1_score,test_medium_loss,test_medium_accuracy,test_medium_f1_score,test_cross_device_loss,test_cross_device_accuracy,test_cross_device_f1_score,test_cross_env_loss,test_cross_env_accuracy,test_cross_env_f1_score,test_cross_user_loss,test_cross_user_accuracy,test_cross_user_f1_score
supervised,FallDetection,lstm,params_3e14d7a6,0.001,1e-05,128,42,0.6248328685760498,0.6301369863013698,0.6079729105741112,0.13147753316223326,0.9492537313432836,0.9489496418165234,0.07994863918977357,0.9781420765027322,0.9781207436945143,0.786418080329895,0.7647058823529411,0.7546218487394958,,,,,,,,,
supervised,FallDetection,lstm,params_90ecd1d5,0.001,1e-05,128,3,0.5937548875808716,0.6986301369863014,0.6984038833353903,0.11775898088270159,0.9562189054726368,0.956166788122432,0.06530296161027799,0.9825136612021858,0.9825136612021858,0.8971452116966248,0.6470588235294118,0.6446078431372548,,,,,,,,,
supervised,FallDetection,resnet18,params_607c4475,0.001,1e-05,128,42,0.566222608089447,0.726027397260274,0.7232083194119613,0.12975079995482716,0.9482587064676616,0.9483162047943944,0.08774354715164893,0.9693989071038251,0.9694274386666758,0.5164782404899597,0.7647058823529411,0.7546218487394958,,,,,,,,,
supervised,FallDetection,resnet18,params_7dca26b1,0.001,1e-05,128,99,0.9288101196289062,0.6712328767123288,0.6458085778983477,0.14072379275637478,0.9502487562189055,0.9504325138653498,0.0708761938445555,0.9748633879781421,0.9749036882091494,0.5160834193229675,0.8235294117647058,0.8198142414860682,,,,,,,,,
supervised,FallDetection,resnet18,params_7f46b5f6,0.001,1e-05,128,3,0.5184159874916077,0.6986301369863014,0.6970319634703196,0.14089516834981405,0.9512437810945273,0.9512713515591046,0.09734475911376092,0.9759562841530055,0.975978701809531,0.8638129234313965,0.7058823529411765,0.6843352725705667,,,,,,,,,
supervised,FallDetection,resnet18,params_f9d4782b,0.001,1e-05,128,11,0.7025811076164246,0.6575342465753424,0.6572764142746276,0.140515986055284,0.945273631840796,0.9453818493546857,0.0850101722068474,0.9704918032786886,0.9705765686316788,0.7144615650177002,0.8235294117647058,0.8198142414860682,,,,,,,,,
supervised,FallDetection,transformer,params_1fd242e6,0.001,1e-05,128,11,0.6007832288742065,0.6164383561643836,0.5905631659056317,0.16136775798168942,0.9402985074626866,0.9400144394054663,0.1073222060346864,0.9715846994535519,0.9715981004891133,1.183389663696289,0.6470588235294118,0.6319327731092438,,,,,,,,,
supervised,FallDetection,transformer,params_8757f885,0.001,1e-05,128,3,0.6105871796607971,0.6301369863013698,0.6301369863013698,0.13969479124640943,0.9343283582089552,0.9342501821836483,0.0935839231874122,0.9639344262295082,0.9639257743959432,0.5994769930839539,0.6470588235294118,0.6446078431372548,,,,,,,,,
supervised,FallDetection,transformer,params_a7c88bdb,0.001,1e-05,128,99,0.564072847366333,0.7534246575342466,0.7461334511710119,0.1376632912538538,0.9512437810945273,0.9510234917322349,0.09763361137421404,0.9704918032786886,0.9704556018428174,0.4611341953277588,0.7647058823529411,0.7630718954248366,,,,,,,,,
supervised,FallDetection,transformer,params_b3aa6242,0.001,1e-05,128,42,0.6120094656944275,0.6027397260273972,0.5889486268345201,0.13227801643200773,0.945273631840796,0.9451508553146901,0.07995470268804519,0.9770491803278688,0.9770959324679892,0.8884801864624023,0.7058823529411765,0.6843352725705667,,,,,,,,,
supervised,FallDetection,vit,params_a82a60c4,0.001,1e-05,128,99,0.6262714266777039,0.6027397260273972,0.5415555254155552,0.12624892042347446,0.9422885572139303,0.9424123003524343,0.06878261289717069,0.9759562841530055,0.9759082946295854,1.0721330642700195,0.5882352941176471,0.5580693815987935,,,,,,,,,
supervised,FallDetection,vit,params_bd2805cd,0.001,1e-05,128,11,0.5968782305717468,0.6712328767123288,0.6644670898763783,0.14472088932397947,0.9442786069651742,0.9440400913618463,0.10109996983140218,0.9683060109289617,0.9682509649228386,0.5509365200996399,0.8235294117647058,0.8235294117647058,,,,,,,,,
supervised,FallDetection,vit,params_ddb5fd0d,0.001,1e-05,128,3,0.5593845248222351,0.6712328767123288,0.671356287794644,0.15325705997682923,0.9492537313432836,0.9492634079122294,0.11593499228058006,0.9737704918032787,0.9738067492803626,0.41810372471809387,0.8235294117647058,0.8198142414860682,,,,,,,,,
supervised,FallDetection,vit,params_efb8161a,0.001,1e-05,128,42,0.5937362313270569,0.684931506849315,0.685049842433597,0.11645617661487997,0.9552238805970149,0.9551797100284999,0.07332280821273805,0.9781420765027322,0.9781315297382418,0.38854947686195374,0.8823529411764706,0.8815359477124184,,,,,,,,,
supervised,FallDetection,patchtst,params_19098a39,0.001,1e-05,128,99,0.6297504901885986,0.6438356164383562,0.6401708152355495,0.13156515591180146,0.9432835820895522,0.9432503882006912,0.07390557322752932,0.9737704918032787,0.9737578356858902,1.095740795135498,0.5882352941176471,0.519879097884213,,,,,,,,,
supervised,FallDetection,patchtst,params_1dd959af,0.001,1e-05,128,11,0.6142645478248596,0.6027397260273972,0.581309101857047,0.14487070278148745,0.9333333333333333,0.9335297065443581,0.09541553052071014,0.9650273224043716,0.9650910249136532,0.7910901308059692,0.6470588235294118,0.606951871657754,,,,,,,,,
supervised,FallDetection,patchtst,params_ad727104,0.001,1e-05,128,42,0.628189742565155,0.6027397260273972,0.5753369073723587,0.1395128935427215,0.9353233830845771,0.9354067407496465,0.09225977322117226,0.966120218579235,0.9660437237295283,0.5844071507453918,0.7058823529411765,0.7058823529411765,,,,,,,,,
supervised,FallDetection,patchtst,params_de90de3e,0.001,1e-05,128,3,0.5802643299102783,0.6575342465753424,0.6575342465753424,0.11587338345264321,0.9492537313432836,0.9492036713656329,0.0649874085611333,0.980327868852459,0.980355061960272,0.8605863451957703,0.5294117647058824,0.41960784313725485,,,,,,,,,
supervised,FallDetection,timesformer1d,params_707107a2,0.001,1e-05,128,42,0.5853615403175354,0.6986301369863014,0.6984038833353903,0.14066012257070684,0.9442786069651742,0.9441655825254216,0.09926797943037065,0.9683060109289617,0.9682984078024955,0.458931565284729,0.7058823529411765,0.6843352725705667,,,,,,,,,
supervised,FallDetection,timesformer1d,params_a6d341be,0.001,1e-05,128,99,0.5673306584358215,0.684931506849315,0.6703228371883249,0.1568668210906769,0.936318407960199,0.9364116528801577,0.11460083433187725,0.9628415300546448,0.9629848622096536,0.6691917181015015,0.5882352941176471,0.48575163398692806,,,,,,,,,
supervised,FallDetection,timesformer1d,params_ab792f98,0.001,1e-05,128,3,0.7987777590751648,0.5205479452054794,0.3564112057262742,0.17920158388306254,0.9233830845771144,0.9239434696724047,0.12027217980291023,0.9606557377049181,0.960822272409874,0.690457820892334,0.6470588235294118,0.6470588235294118,,,,,,,,,
supervised,FallDetection,timesformer1d,params_ed61982e,0.001,1e-05,128,11,0.553858757019043,0.726027397260274,0.7223951847239518,0.11951601706927095,0.9502487562189055,0.9501895319573093,0.07925022589704378,0.9715846994535519,0.9716111930476277,0.4216439723968506,0.7647058823529411,0.7647058823529411,,,,,,,,,
supervised,ProximityRecognition,mlp,params_335701ad,0.001,1e-05,128,99,,,,0.6026278254058626,0.765625,0.7650304981734196,,,,,,,3.721826372501853,0.2943334692213616,0.2811905966462179,3.637512632814908,0.2635494155154091,0.2238956681185458,3.8539924071766882,0.2636484687083888,0.17320391100557264
supervised,ProximityRecognition,mlp,params_8870b2f9,0.001,1e-05,128,3,,,,0.5995771189530691,0.7673611111111112,0.7661204960436672,,,,,,,3.2914231040018023,0.29107215654300855,0.2790094707349797,2.851426507917398,0.2543393552957846,0.20354650877116803,3.265079755370769,0.2633155792276964,0.16388420544734367
supervised,ProximityRecognition,mlp,params_c8a92409,0.001,1e-05,128,42,,,,0.5981749853602162,0.7685185185185185,0.7678910499651577,,,,,,,3.779416279092012,0.289441500203832,0.2635176669005595,3.412433744110286,0.2642578816861495,0.21555385894883575,3.508483984935458,0.2536617842876165,0.1736228981007458
supervised,ProximityRecognition,mlp,params_fc16fc3d,0.001,1e-05,128,11,,,,0.5854900324786151,0.7806712962962963,0.779435209693342,,,,,,,4.052029731027749,0.27435792906644924,0.2688597511647555,3.897454775355194,0.24831739284449167,0.1915039271523793,4.101469398710564,0.2669773635153129,0.1819891714614855
supervised,ProximityRecognition,lstm,params_5d4fd373,0.001,1e-05,128,99,,,,0.9310221230542218,0.6846064814814815,0.6862325310453861,,,,,,,4.627415797897928,0.26049735018344883,0.2538993551373962,3.0608793186710694,0.2950761601133546,0.27184076159798276,4.403756047434083,0.2992676431424767,0.25631897348723176
supervised,ProximityRecognition,lstm,params_a485f3b2,0.001,1e-05,128,11,,,,1.0456144257828042,0.7065972222222222,0.7062883181456505,,,,,,,5.14279887043213,0.25397472482674277,0.2540381922176705,3.798055967539707,0.27098831030818277,0.25236480161315183,4.791343078731538,0.2932756324900133,0.24067380534681224
supervised,ProximityRecognition,lstm,params_ac157710,0.001,1e-05,128,42,,,,0.9641644204104388,0.6585648148148148,0.6579134724399296,,,,,,,4.7073370398725,0.2062780269058296,0.1983981111459086,3.059251438587471,0.2872830322352108,0.27301954540361373,4.533816593980662,0.28828229027962715,0.22780704285833345
supervised,ProximityRecognition,lstm,params_bc9c596a,0.001,1e-05,128,3,,,,0.9726158336356834,0.6302083333333334,0.6282204057079546,,,,,,,3.6896921416757498,0.2747655931512434,0.2653296588566725,2.550245283513976,0.2922422954303932,0.2732540869708097,3.679719833337197,0.2872836218375499,0.22841022911047457
supervised,ProximityRecognition,resnet18,params_9af72a18,0.001,1e-05,128,3,,,,0.44199457323109664,0.8148148148148148,0.8137503787392711,,,,,,,3.2544000897172323,0.2433754586220954,0.2288895466606523,3.6573046821278754,0.3053489195890896,0.2892931466562131,2.4014418794167107,0.34653794940079896,0.28582352945919415
supervised,ProximityRecognition,resnet18,params_ae642bef,0.001,1e-05,128,42,,,,0.467383258872562,0.8101851851851852,0.8096087230803166,,,,,,,3.291776971626515,0.3750509580105993,0.34499795617738954,2.9797496213067984,0.33120793482111227,0.3124902228298517,2.738106443307371,0.31358189081225035,0.24084884930308817
supervised,ProximityRecognition,resnet18,params_e209a71c,0.001,1e-05,128,11,,,,0.4775134137383214,0.8396990740740741,0.839638293813615,,,,,,,4.17577319430955,0.2878108438646555,0.25811213326559507,4.5352454403381675,0.32624867162592985,0.29320619850243657,3.2545843936512853,0.3298934753661784,0.2786422715934464
supervised,ProximityRecognition,resnet18,params_e550545a,0.001,1e-05,128,99,,,,0.5021581771197142,0.8165509259259259,0.8167145722946461,,,,,,,3.7613970898046234,0.3412148389726865,0.28514361134353244,3.4402016057978275,0.2639036486007793,0.22551636697445382,2.414059146117672,0.3169107856191744,0.3001482461719059
supervised,ProximityRecognition,transformer,params_21c5ccd7,0.001,1e-05,128,3,,,,0.7328120094758493,0.8130787037037037,0.811782853639194,,,,,,,6.132637742622818,0.32694659600489195,0.3075766721133283,5.143447360205304,0.31845554374778606,0.2857389932186122,6.334685129179221,0.3015978695073236,0.22029692253380923
supervised,ProximityRecognition,transformer,params_79df1e49,0.001,1e-05,128,11,,,,0.8495135528069956,0.7378472222222222,0.7342728372397945,,,,,,,4.398916301597897,0.32409294741133304,0.314681156720614,4.050690588611599,0.30889125044279137,0.2933822458925258,3.544568709939837,0.3055925432756325,0.28052039180929494
supervised,ProximityRecognition,transformer,params_9f7f7043,0.001,1e-05,128,42,,,,0.7097743882073296,0.7824074074074074,0.7825150652368938,,,,,,,4.457296787495765,0.31675499388503875,0.27397258375036954,3.42431122480535,0.31739284449167554,0.3025386959615063,4.258935130053707,0.31091877496671105,0.2584409566943
supervised,ProximityRecognition,transformer,params_bd91f15f,0.001,1e-05,128,99,,,,1.0046151015493605,0.7673611111111112,0.7652525073799539,,,,,,,5.2011497128607544,0.2763962494904199,0.2652623750306709,4.8406147696724435,0.27594757350336524,0.27128315534583747,5.755176982355023,0.28828229027962715,0.22273912548955124
supervised,ProximityRecognition,vit,params_33df120b,0.001,1e-05,128,11,,,,0.5826091159273077,0.7905092592592593,0.7897320451500178,,,,,,,3.2386181408663184,0.2845495311863025,0.28284708927425967,3.0338838235562546,0.2869287991498406,0.2799079612172795,3.401232660863395,0.3119174434087883,0.24956224942082855
supervised,ProximityRecognition,vit,params_5659eaef,0.001,1e-05,128,42,,,,0.6011855988590805,0.7818287037037037,0.7817750911928364,,,,,,,3.267660330411706,0.31186302486750916,0.28806715069663474,2.9800664410707673,0.3003896563939072,0.28953648377935154,3.425931622028678,0.2939414114513981,0.2398562244860067
supervised,ProximityRecognition,vit,params_b78a9cb6,0.001,1e-05,128,3,,,,0.6829686562220255,0.7615740740740741,0.760714254768286,,,,,,,3.002101259636383,0.352221769262128,0.3303004691104932,3.159953139624695,0.27027984413744244,0.26834444571659766,3.2648140065639852,0.30958721704394143,0.25861666964904645
supervised,ProximityRecognition,vit,params_fb78aef9,0.001,1e-05,128,99,,,,0.6708407247508014,0.7482638888888888,0.7483180021294049,,,,,,,2.8805642637564266,0.3330615572768039,0.32423879969061314,3.1354014457982355,0.2628409493446688,0.24998234465271635,3.253362993961485,0.28828229027962715,0.21314271141120295
supervised,ProximityRecognition,patchtst,params_26c93933,0.001,1e-05,128,3,,,,0.6668976887508675,0.8026620370370371,0.8025394670485925,,,,,,,3.6032190361753855,0.31267835303709746,0.2827405321327067,3.728762242881026,0.26071555083244774,0.25168301265550175,4.009861598777512,0.29161118508655126,0.23732948023509365
supervised,ProximityRecognition,patchtst,params_437e6af0,0.001,1e-05,128,99,,,,0.710288714479517,0.7870370370370371,0.7871992561513571,,,,,,,4.013849515906397,0.2763962494904199,0.25327435412086574,3.593720610412857,0.2688629117959617,0.2604655437703543,3.9845533267596114,0.2856191744340879,0.22801394587901727
supervised,ProximityRecognition,patchtst,params_6379c126,0.001,1e-05,128,11,,,,0.5939105429031231,0.7928240740740741,0.7922449130699197,,,,,,,2.9474985187381955,0.27313493681206685,0.2718083940277852,3.012209315778007,0.28622033297910027,0.27011548445693123,3.2158112668130947,0.296271637816245,0.23830106974591955
supervised,ProximityRecognition,patchtst,params_90fefbb7,0.001,1e-05,128,42,,,,0.626776119073232,0.7876157407407407,0.7877901990927095,,,,,,,3.6717945590487706,0.2629433346922136,0.25633118227428786,3.3588796162221013,0.24087849805171804,0.2318076117223877,3.265142408354622,0.2809587217043941,0.22253074097821487
supervised,ProximityRecognition,timesformer1d,params_0015c2f5,0.001,1e-05,128,3,,,,0.6865646474891238,0.7505787037037037,0.7493588512083238,,,,,,,3.4356054290795006,0.273542600896861,0.24250254309958658,3.0137291790701757,0.29543039319872477,0.28522830502593316,3.178998011822866,0.31158455392809586,0.252489329123389
supervised,ProximityRecognition,timesformer1d,params_547ccde6,0.001,1e-05,128,11,,,,0.7626428648277566,0.7453703703703703,0.7458989324033573,,,,,,,3.223398559636794,0.29514879739094985,0.28219316356599844,3.250780391642442,0.2858660998937301,0.2614123643885761,3.282315550567942,0.30892143808255657,0.2653717144557787
supervised,ProximityRecognition,timesformer1d,params_6f9349a8,0.001,1e-05,128,42,,,,0.7633990115589566,0.7528935185185185,0.7534289123042741,,,,,,,3.3675748505885874,0.2531593966571545,0.22928528256317893,3.30938070664117,0.2688629117959617,0.23902350387875715,2.999075447274905,0.30326231691078565,0.2733424677615057
supervised,ProximityRecognition,timesformer1d,params_c73e1838,0.001,1e-05,128,99,,,,0.7034937849751225,0.7604166666666666,0.7591224110774917,,,,,,,3.6187359628651428,0.29596412556053814,0.28003013549335837,2.8169354761149332,0.3390010626992561,0.3316959484760336,3.1226376258382467,0.32390146471371506,0.2878023286696365
supervised,HumanActivityRecognition,mlp,params_8df04c67,0.001,1e-05,128,99,,,,0.5358157674705281,0.8511764705882353,0.8482059456040789,,,,,,,4.565981363519251,0.3654699475594998,0.3468448996256222,6.109629345951148,0.3132508833922262,0.3130052562716991,4.81431265554302,0.4898609016256075,0.4080438777419192
supervised,HumanActivityRecognition,mlp,params_9beb1a48,0.001,1e-05,128,11,,,,0.5323172208491493,0.8332352941176471,0.8271127215696721,,,,,,,3.6229773516999275,0.40197660346914077,0.3747744551332932,4.733938025754248,0.3316254416961131,0.32963691292726566,3.953482524087446,0.4940506116976705,0.400576941491128
supervised,HumanActivityRecognition,mlp,params_c9d04bf1,0.001,1e-05,128,3,,,,0.525136827581069,0.8426470588235294,0.8399740001593073,,,,,,,3.597232212410573,0.3775716014521985,0.37045874835978365,4.864130738598719,0.3335689045936396,0.3328286249390294,3.65384242043476,0.4799731858555388,0.39853165715280825
supervised,HumanActivityRecognition,mlp,params_e69cc5aa,0.001,1e-05,128,42,,,,0.5238279538294849,0.8373529411764706,0.8356268207003211,,,,,,,3.7488032568361835,0.36708350141185964,0.36184123044324834,5.029766700798547,0.3254416961130742,0.3237022887599218,3.9031447916348934,0.4865091335679571,0.4118610436245972
supervised,HumanActivityRecognition,lstm,params_7ba8493a,0.001,1e-05,128,42,,,,0.97416051976821,0.7214705882352941,0.7066632524442514,,,,,,,2.963406248287887,0.40782573618394513,0.39260569715344057,3.5528721651634987,0.4436395759717314,0.38090271250853647,2.5802424565739264,0.543489190548014,0.4484548343617963
supervised,HumanActivityRecognition,lstm,params_823f8326,0.001,1e-05,128,99,,,,0.8939439937647651,0.7664705882352941,0.7618067220276437,,,,,,,3.0281967903431406,0.42496974586526826,0.3993090430391599,3.5882470319001496,0.3902826855123675,0.3626083481866228,2.5929072438841474,0.5498575498575499,0.474455207112484
supervised,HumanActivityRecognition,lstm,params_98fd46a4,0.001,1e-05,128,3,,,,0.9299495485249688,0.7735294117647059,0.7655234172477225,,,,,,,3.531343640027002,0.42396127470754336,0.39910892972983747,4.305835103125117,0.4070671378091873,0.36311570077551125,3.031563722976932,0.5614211496564437,0.48761248822597336
supervised,HumanActivityRecognition,lstm,params_fae20bf5,0.001,1e-05,128,11,,,,0.979072959282819,0.6770588235294117,0.6533102854599465,,,,,,,2.167733047940453,0.3864461476401775,0.38439916237689675,3.0936991622928174,0.46802120141342757,0.3885498958487348,2.2814838503081134,0.546673370202782,0.4486682696275894
supervised,HumanActivityRecognition,resnet18,params_7975cf05,0.001,1e-05,128,3,,,,0.43730209939620074,0.8364705882352941,0.8408451334587715,,,,,,,3.7361472192528073,0.23557886244453408,0.22163377895868983,3.005944375014558,0.3439929328621908,0.32965325325281974,2.365847253951272,0.47544829897771074,0.40298593087354023
supervised,HumanActivityRecognition,resnet18,params_ae6cdc91,0.001,1e-05,128,42,,,,0.3905157844809925,0.8594117647058823,0.8562225541643361,,,,,,,3.1765507124469567,0.3469140782573618,0.3664356164568254,3.870923606245762,0.3371024734982332,0.3283175794600362,2.6866779026522476,0.5151667504608681,0.4161703595173832
supervised,HumanActivityRecognition,resnet18,params_fb657b46,0.001,1e-05,128,99,,,,0.44912756905836215,0.8414705882352941,0.8335979026714805,,,,,,,2.808313295167028,0.3029447357805567,0.32867877168192833,3.1308141951004944,0.3858657243816254,0.3547705797336337,2.802324920318345,0.5077928607340372,0.39402881651321936
supervised,HumanActivityRecognition,resnet18,params_fe288840,0.001,1e-05,128,11,,,,0.43528194132973164,0.8479411764705882,0.8401320546608867,,,,,,,3.100430845204454,0.3303751512706737,0.3367962226752547,3.3121877707356697,0.3996466431095406,0.35541616241609203,2.810761020345436,0.49824032176973354,0.404874534859219
supervised,HumanActivityRecognition,transformer,params_11d81b32,0.001,1e-05,128,11,,,,0.82151198387146,0.7547058823529412,0.7584315530811346,,,,,,,3.724854386396204,0.2874142799515934,0.30081605752090407,3.7736585111584344,0.36042402826855124,0.35887663621278826,2.536509212065886,0.5418133065191889,0.47968005964205274
supervised,HumanActivityRecognition,transformer,params_1ca0c128,0.001,1e-05,128,42,,,,0.7837725392509909,0.7576470588235295,0.7537456057832458,,,,,,,3.3618243787018414,0.32977006857603874,0.34266784106555215,3.6754637841622317,0.4068904593639576,0.3847000141595103,2.5086382745957283,0.5562259091670856,0.4903702277311307
supervised,HumanActivityRecognition,transformer,params_779b0738,0.001,1e-05,128,99,,,,0.8553160022286808,0.7408823529411764,0.7452960342209592,,,,,,,3.6627503574351334,0.2936668011294877,0.31591986593283017,3.83851271374908,0.3420494699646643,0.34617216135738094,2.3260842098829353,0.5726495726495726,0.49936241906420226
supervised,HumanActivityRecognition,transformer,params_80a871cc,0.001,1e-05,128,3,,,,0.7296345222697539,0.7626470588235295,0.7622763149482493,,,,,,,3.1270386742795364,0.31988705123033484,0.34374300055913526,4.000239904019521,0.3498233215547703,0.3520335350299454,2.4566658309542078,0.5579017931959108,0.48991493613722925
supervised,HumanActivityRecognition,vit,params_13121bb9,0.001,1e-05,128,3,,,,0.4846349458133473,0.8358823529411765,0.8339034908908664,,,,,,,3.526336416403773,0.29608713190802743,0.31578650163039673,3.5608158162120374,0.2950530035335689,0.3077964256214655,2.4766724929151094,0.4913691972515502,0.4072345154417578
supervised,HumanActivityRecognition,vit,params_a2735018,0.001,1e-05,128,99,,,,0.4476310154269723,0.8585294117647059,0.8564608777783714,,,,,,,3.458245088420312,0.34509883017345705,0.3460725748109953,4.259247907564412,0.3014134275618375,0.30603104303896017,2.8639831068738735,0.5242165242165242,0.44123121843156654
supervised,HumanActivityRecognition,vit,params_b3ea8835,0.001,1e-05,128,11,,,,0.5291055912130019,0.8132352941176471,0.808949182470984,,,,,,,2.892659797068323,0.3358208955223881,0.33416927505358873,3.0950602116938613,0.37491166077738514,0.3513673633287406,1.9838575883308847,0.5258924082453494,0.4457857112115143
supervised,HumanActivityRecognition,vit,params_f030d806,0.001,1e-05,128,42,,,,0.5098539445680731,0.8270588235294117,0.8235186123916193,,,,,,,3.0528654230847962,0.2801532876159742,0.3044372221804469,3.643072079906615,0.36978798586572437,0.33646195417361274,2.420167343329201,0.518350930115636,0.43900964521529884
supervised,HumanActivityRecognition,patchtst,params_5a0b925a,0.001,1e-05,128,99,,,,0.49448794772081517,0.8720588235294118,0.8722076134833049,,,,,,,3.9620674424904303,0.28035498184751917,0.296693485769418,4.120670629979865,0.37809187279151946,0.33116746297528726,3.1574999422848835,0.4940506116976705,0.4242981956614729
supervised,HumanActivityRecognition,patchtst,params_5c867f8e,0.001,1e-05,128,42,,,,0.4912074687901665,0.8714705882352941,0.8717550763059386,,,,,,,4.27892074608043,0.291246470350948,0.29884016758454124,4.355843352157846,0.3743816254416961,0.33906257512591925,3.14317427483689,0.5178481649069885,0.4448994512787341
supervised,HumanActivityRecognition,patchtst,params_b4cb996f,0.001,1e-05,128,11,,,,0.49081342133529043,0.8644117647058823,0.8652504201260091,,,,,,,4.042470330718834,0.3162565550625252,0.3188858344691529,3.8446230846164293,0.35600706713780916,0.33545736188660374,3.173053547269249,0.4712585889056477,0.40820474051357597
supervised,HumanActivityRecognition,patchtst,params_f9ea1fbe,0.001,1e-05,128,3,,,,0.5281158912883085,0.8185294117647058,0.8139660054952166,,,,,,,3.165037362505323,0.3075837031060912,0.31561482297832444,2.990197730296071,0.38851590106007067,0.335587572644647,2.3467525262938125,0.5069549187196246,0.4410307995303107
supervised,HumanActivityRecognition,timesformer1d,params_2cf641fc,0.001,1e-05,128,11,,,,0.5870680393541561,0.8135294117647058,0.8104446391976369,,,,,,,2.919534021926147,0.3574021782977007,0.36022963899224136,3.126053352364382,0.35547703180212015,0.34712176332719874,2.3107485395591025,0.49421820010055306,0.42317790662399074
supervised,HumanActivityRecognition,timesformer1d,params_480d733d,0.001,1e-05,128,99,,,,0.6103425809565712,0.8117647058823529,0.8069499076373414,,,,,,,2.9312121697903257,0.3592174263816055,0.35770695327280144,3.2023217311806897,0.36395759717314485,0.35941365653462065,2.4491847380134195,0.5237137590078766,0.43491849558368817
supervised,HumanActivityRecognition,timesformer1d,params_c1c324e4,0.001,1e-05,128,42,,,,0.6486153321757037,0.7902941176470588,0.7767766979183478,,,,,,,2.9591487293620413,0.3239209358612344,0.3308939790528221,3.114925395894809,0.36784452296819786,0.34785792386157716,2.2072214001044568,0.5456678397854868,0.45778679871607625
supervised,HumanActivityRecognition,timesformer1d,params_e934cbe2,0.001,1e-05,128,3,,,,0.5895170589580255,0.8402941176470589,0.8385205430033215,,,,,,,3.6827430130734276,0.3370310609116579,0.3374329746799502,3.7426406041472204,0.3674911660777385,0.33853383338436605,2.8639985975636617,0.5153343388637506,0.42863802594058914
supervised,HumanIdentification,mlp,params_20efb83b,0.001,1e-05,128,99,,,,0.0015155096511357948,0.9994212962962963,0.9994213458699668,,,,,,,6.796385948016975,0.40847941296371787,0.3443963855027371,,,,,,
supervised,HumanIdentification,mlp,params_5e53e62d,0.001,1e-05,128,3,,,,0.0021928394162050273,0.9994212962962963,0.9994213458699668,,,,,,,4.582950888627581,0.4166326946596005,0.3516793072709706,,,,,,
supervised,HumanIdentification,mlp,params_c64770d2,0.001,1e-05,128,11,,,,0.0018025598786203369,0.9994212962962963,0.9994213458699668,,,,,,,5.227556566188595,0.41744802282918875,0.3565190109074755,,,,,,
supervised,HumanIdentification,mlp,params_da94890c,0.001,1e-05,128,42,,,,0.00044110981306217853,1.0,1.0,,,,,,,7.508137180039403,0.42437831227068895,0.369042825621324,,,,,,
supervised,HumanIdentification,lstm,params_042249ac,0.001,1e-05,128,11,,,,0.006407101436774677,0.9976851851851852,0.9976826964694102,,,,,,,3.957217745771468,0.5556461475743987,0.5206136098582493,,,,,,
supervised,HumanIdentification,lstm,params_22b9b5a6,0.001,1e-05,128,99,,,,0.01666617842581925,0.9942129629629629,0.9941981352414644,,,,,,,3.2708795316186285,0.5646147574398696,0.5437970368882509,,,,,,
supervised,HumanIdentification,lstm,params_41eba9f7,0.001,1e-05,128,42,,,,0.01915722031198028,0.9936342592592593,0.9936319109744466,,,,,,,4.643951841290999,0.45739910313901344,0.40259529945654404,,,,,,
supervised,HumanIdentification,lstm,params_8f90c97b,0.001,1e-05,128,3,,,,0.01662936349640842,0.9971064814814815,0.997105758753082,,,,,,,2.977198724619379,0.5430085609457806,0.5095206828706241,,,,,,
supervised,HumanIdentification,resnet18,params_145f110d,0.001,1e-05,128,3,,,,9.507908628249964e-06,1.0,1.0,,,,,,,5.230128706983775,0.276803913575214,0.21203969163307185,,,,,,
supervised,HumanIdentification,resnet18,params_36bd8973,0.001,1e-05,128,99,,,,0.0009009309929684538,1.0,1.0,,,,,,,4.469431504297392,0.3355075417855687,0.29785010744213536,,,,,,
supervised,HumanIdentification,resnet18,params_70c617d3,0.001,1e-05,128,42,,,,0.0001649037573467164,1.0,1.0,,,,,,,3.7068827610039197,0.4618834080717489,0.3748435262075512,,,,,,
supervised,HumanIdentification,resnet18,params_de017c80,0.001,1e-05,128,11,,,,0.0005445968483939025,1.0,1.0,,,,,,,4.481530295261985,0.3909498573175703,0.3340082055693737,,,,,,
supervised,HumanIdentification,transformer,params_2d1fa180,0.001,1e-05,128,99,,,,0.03409200699280956,0.9936342592592593,0.9936247508156518,,,,,,,6.028271323265079,0.31430900937627393,0.31523008704900246,,,,,,
supervised,HumanIdentification,transformer,params_48e1021b,0.001,1e-05,128,42,,,,0.012364225929020365,0.9976851851851852,0.9976833312748328,,,,,,,5.349125193810881,0.31960864247859766,0.3052945510538785,,,,,,
supervised,HumanIdentification,transformer,params_757fe821,0.001,1e-05,128,11,,,,0.03092767960495419,0.9913194444444444,0.9913041327281383,,,,,,,5.232323916357875,0.33876885446392174,0.31416582631465695,,,,,,
supervised,HumanIdentification,transformer,params_abe19d31,0.001,1e-05,128,3,,,,0.009861319621618517,0.9976851851851852,0.9976867684036141,,,,,,,7.446637554456397,0.2755809213208316,0.23574994230760718,,,,,,
